Code,Name,Market,Marcap
460870,에스엠씨지,KOSDAQ,0.0
007820,에스엠코어,KOSDAQ,0.0
464080,에스오에스랩,KOSDAQ,0.0
109610,에스와이,KOSDAQ,0.0
365330,에스와이스틸텍,KOSDAQ,0.0
019590,에스유앤피,KOSDAQ,0.0
306040,에스제이그룹,KOSDAQ,0.0
398120,에스지헬스케어,KOSDAQ,0.0
457940,에스케이증권제10호스팩,KOSDAQ,0.0
472230,에스케이증권제11호스팩,KOSDAQ,0.0
473000,에스케이증권제12호스팩,KOSDAQ,0.0
473950,에스케이증권제13호스팩,KOSDAQ,0.0
455910,에스케이증권제9호스팩,KOSDAQ,0.0
475660,에스켐,KOSDAQ,0.0
096630,에스코넥,KOSDAQ,0.0
069510,에스텍,KOSDAQ,0.0
234300,에스트래픽,KOSDAQ,0.0
039440,에스티아이,KOSDAQ,0.0
098660,에스티오,KOSDAQ,0.0
052020,에스티큐브,KOSDAQ,0.0
237690,에스티팜,KOSDAQ,0.0
050760,에스폴리텍,KOSDAQ,0.0
288620,에스퓨얼셀,KOSDAQ,0.0
443670,에스피소프트,KOSDAQ,0.0
317830,에스피시스템스,KOSDAQ,0.0
058610,에스피지,KOSDAQ,0.0
043340,에쎈테크,KOSDAQ,0.0
163280,에어레인,KOSDAQ,0.0
054630,에이디칩스,KOSDAQ,0.0
200710,에이디테크놀로지,KOSDAQ,0.0
475580,에이럭스,KOSDAQ,0.0
096690,에이루트,KOSDAQ,0.0
298380,에이비엘바이오,KOSDAQ,0.0
203400,에이비온,KOSDAQ,0.0
195990,에이비프로바이오,KOSDAQ,0.0
003800,에이스침대,KOSDAQ,0.0
088800,에이스테크,KOSDAQ,0.0
241840,에이스토리,KOSDAQ,0.0
364950,에이아이코리아,KOSDAQ,0.0
453860,에이에스텍,KOSDAQ,0.0
312610,에이에프더블류,KOSDAQ,0.0
172670,에이엘티,KOSDAQ,0.0
481070,에이유브랜즈,KOSDAQ,0.0
445090,에이직랜드,KOSDAQ,0.0
295310,에이치브이엠,KOSDAQ,0.0
072990,에이치시티,KOSDAQ,0.0
044990,에이치엔에스하이텍,KOSDAQ,0.0
239610,에이치엘사이언스,KOSDAQ,0.0
036170,에이치엠넥스,KOSDAQ,0.0
462020,에이치엠씨제6호스팩,KOSDAQ,0.0
477340,에이치엠씨제7호스팩,KOSDAQ,0.0
148930,에이치와이티씨,KOSDAQ,0.0
376270,에이치이엠파마,KOSDAQ,0.0
044780,에이치케이,KOSDAQ,0.0
357230,에이치피오,KOSDAQ,0.0
355690,에이텀,KOSDAQ,0.0
071670,에이테크솔루션,KOSDAQ,0.0
045660,에이텍,KOSDAQ,0.0
224110,에이텍모빌리티,KOSDAQ,0.0
021080,에이티넘인베스트,KOSDAQ,0.0
200470,에이팩트,KOSDAQ,0.0
262260,에이프로,KOSDAQ,0.0
397030,에이프릴바이오,KOSDAQ,0.0
230240,에치에프알,KOSDAQ,0.0
159910,에코글로우,KOSDAQ,0.0
230360,에코마케팅,KOSDAQ,0.0
038870,에코바이오,KOSDAQ,0.0
097780,에코볼트,KOSDAQ,0.0
448280,에코아이,KOSDAQ,0.0
101360,에코앤드림,KOSDAQ,0.0
128540,에코캡,KOSDAQ,0.0
086520,에코프로,KOSDAQ,0.0
247540,에코프로비엠,KOSDAQ,0.0
383310,에코프로에이치엔,KOSDAQ,0.0
038110,에코플라스틱,KOSDAQ,0.0
073540,에프알텍,KOSDAQ,0.0
064850,에프앤가이드,KOSDAQ,0.0
036810,에프에스티,KOSDAQ,0.0
173940,에프엔씨엔터,KOSDAQ,0.0
083500,에프엔에스테크,KOSDAQ,0.0
054940,엑사이엔씨,KOSDAQ,0.0
950130,엑세스바이오,KOSDAQ,0.0
373110,엑셀세라퓨틱스,KOSDAQ,0.0
205100,엑셈,KOSDAQ,0.0
356680,엑스게이트,KOSDAQ,0.0
070300,엑스큐어,KOSDAQ,0.0
317770,엑스페릭스,KOSDAQ,0.0
373200,엑스플러스,KOSDAQ,0.0
069920,엑시온그룹,KOSDAQ,0.0
092870,엑시콘,KOSDAQ,0.0
317870,엔바이오니아,KOSDAQ,0.0
067570,엔브이에이치코리아,KOSDAQ,0.0
236810,엔비티,KOSDAQ,0.0
333620,엔시스,KOSDAQ,0.0
101400,엔시트론,KOSDAQ,0.0
078860,엔에스이엔엠,KOSDAQ,0.0
438580,엔에이치스팩25호,KOSDAQ,0.0
439410,엔에이치스팩26호,KOSDAQ,0.0
440820,엔에이치스팩27호,KOSDAQ,0.0
451700,엔에이치스팩29호,KOSDAQ,0.0
466910,엔에이치스팩30호,KOSDAQ,0.0
481890,엔에이치스팩31호,KOSDAQ,0.0
265740,엔에프씨,KOSDAQ,0.0
354200,엔젠바이오,KOSDAQ,0.0
455900,엔젤로보틱스,KOSDAQ,0.0
419080,엔젯,KOSDAQ,0.0
208860,엔지스테크널러지,KOSDAQ,0.0
183490,엔지켐생명과학,KOSDAQ,0.0
182400,엔케이맥스,KOSDAQ,0.0
348370,엔켐,KOSDAQ,0.0
069410,엔텔스,KOSDAQ,0.0
227950,엔투텍,KOSDAQ,0.0
291230,엔피,KOSDAQ,0.0
198080,엔피디,KOSDAQ,0.0
048830,엔피케이,KOSDAQ,0.0
096870,엘디티,KOSDAQ,0.0
290650,엘앤씨바이오,KOSDAQ,0.0
156100,엘앤케이바이오,KOSDAQ,0.0
073110,엘엠에스,KOSDAQ,0.0
083310,엘오티베큠,KOSDAQ,0.0
037950,엘컴텍,KOSDAQ,0.0
489500,엘케이켐,KOSDAQ,0.0
170920,엘티씨,KOSDAQ,0.0
058630,엠게임,KOSDAQ,0.0
226590,엠디바이스,KOSDAQ,0.0
058970,엠로,KOSDAQ,0.0
169330,엠브레인,KOSDAQ,0.0
373170,엠아이큐브솔루션,KOSDAQ,0.0
179290,엠아이텍,KOSDAQ,0.0
009780,엠에스씨,KOSDAQ,0.0
123040,엠에스오토텍,KOSDAQ,0.0
432980,엠에프씨,KOSDAQ,0.0
323230,엠에프엠코리아,KOSDAQ,0.0
413390,엠오티,KOSDAQ,0.0
032790,엠젠솔루션,KOSDAQ,0.0
033160,엠케이전자,KOSDAQ,0.0
347890,엠투아이,KOSDAQ,0.0
033310,엠투엔,KOSDAQ,0.0
259630,엠플러스,KOSDAQ,0.0
105550,엣지파운드리,KOSDAQ,0.0
060850,영림원소프트랩,KOSDAQ,0.0
143540,영우디에스피,KOSDAQ,0.0
265560,영화테크,KOSDAQ,0.0
036000,예림당,KOSDAQ,0.0
250930,예선테크,KOSDAQ,0.0
053280,예스24,KOSDAQ,0.0
122640,예스티,KOSDAQ,0.0
476040,오가노이드사이언스,KOSDAQ,0.0
900300,오가닉티코스메틱,KOSDAQ,0.0
045060,오공,KOSDAQ,0.0
192410,오늘이엔엠,KOSDAQ,0.0
080520,오디텍,KOSDAQ,0.0
039830,오로라,KOSDAQ,0.0
322310,오로스테크놀로지,KOSDAQ,0.0
046120,오르비텍,KOSDAQ,0.0
475830,오름테라퓨틱,KOSDAQ,0.0
014940,오리엔탈정공,KOSDAQ,0.0
065500,오리엔트정공,KOSDAQ,0.0
010470,오리콤,KOSDAQ,0.0
417860,오브젠,KOSDAQ,0.0
352910,오비고,KOSDAQ,0.0
053980,오상자이엘,KOSDAQ,0.0
036220,오상헬스케어,KOSDAQ,0.0
052420,오성첨단소재,KOSDAQ,0.0
052300,오션인더블유,KOSDAQ,0.0
039200,오스코텍,KOSDAQ,0.0
226400,오스테오닉,KOSDAQ,0.0
031510,오스템,KOSDAQ,0.0
368970,오에스피,KOSDAQ,0.0
138080,오이솔루션,KOSDAQ,0.0
080580,오킨스전자,KOSDAQ,0.0
067170,오텍,KOSDAQ,0.0
353590,오토앤,KOSDAQ,0.0
173130,오파스넷,KOSDAQ,0.0
440320,오픈놀,KOSDAQ,0.0
049480,오픈베이스,KOSDAQ,0.0
394280,오픈엣지테크놀로지,KOSDAQ,0.0
309930,오하임앤컴퍼니,KOSDAQ,0.0
476060,온코닉테라퓨틱스,KOSDAQ,0.0
382150,온코크로스,KOSDAQ,0.0
244460,올리패스,KOSDAQ,0.0
226950,올릭스,KOSDAQ,0.0
057540,옴니시스템,KOSDAQ,0.0
131030,옵투스제약,KOSDAQ,0.0
082210,옵트론텍,KOSDAQ,0.0
109080,옵티시스,KOSDAQ,0.0
380540,옵티코어,KOSDAQ,0.0
153710,옵티팜,KOSDAQ,0.0
432430,와이랩,KOSDAQ,0.0
338840,와이바이오로직스,KOSDAQ,0.0
122990,와이솔,KOSDAQ,0.0
232140,와이씨,KOSDAQ,0.0
112290,와이씨켐,KOSDAQ,0.0
065530,와이어블,KOSDAQ,0.0
067900,와이엔텍,KOSDAQ,0.0
007530,와이엠,KOSDAQ,0.0
155650,와이엠씨,KOSDAQ,0.0
273640,와이엠텍,KOSDAQ,0.0
251370,와이엠티,KOSDAQ,0.0
066430,와이오엠,KOSDAQ,0.0
209640,와이제이링크,KOSDAQ,0.0
096250,와이즈넛,KOSDAQ,0.0
273060,와이즈버즈,KOSDAQ,0.0
019210,와이지-원,KOSDAQ,0.0
122870,와이지엔터테인먼트,KOSDAQ,0.0
079000,와토스코리아,KOSDAQ,0.0
403490,우듬지팜,KOSDAQ,0.0
032820,우리기술,KOSDAQ,0.0
041190,우리기술투자,KOSDAQ,0.0
115440,우리넷,KOSDAQ,0.0
046970,우리로,KOSDAQ,0.0
082850,우리바이오,KOSDAQ,0.0
215360,우리산업,KOSDAQ,0.0
072470,우리산업홀딩스,KOSDAQ,0.0
073560,우리손에프앤지,KOSDAQ,0.0
037400,우리엔터프라이즈,KOSDAQ,0.0
153490,우리이앤엘,KOSDAQ,0.0
101170,우림피티에스,KOSDAQ,0.0
066590,우수AMS,KOSDAQ,0.0
103840,우양,KOSDAQ,0.0
101970,우양에이치씨,KOSDAQ,0.0
046940,우원개발,KOSDAQ,0.0
215380,우정바이오,KOSDAQ,0.0
065680,우주일렉트로,KOSDAQ,0.0
018620,우진비앤지,KOSDAQ,0.0
457550,우진엔텍,KOSDAQ,0.0
396470,워트,KOSDAQ,0.0
307280,원바이오젠,KOSDAQ,0.0
032940,원익,KOSDAQ,0.0
240810,원익IPS,KOSDAQ,0.0
074600,원익QnC,KOSDAQ,0.0
104830,원익머트리얼즈,KOSDAQ,0.0
014190,원익큐브,KOSDAQ,0.0
217820,원익피앤이,KOSDAQ,0.0
030530,원익홀딩스,KOSDAQ,0.0
012620,원일특강,KOSDAQ,0.0
136150,원일티엔아이,KOSDAQ,0.0
382840,원준,KOSDAQ,0.0
336570,원텍,KOSDAQ,0.0
376980,원티드랩,KOSDAQ,0.0
008370,원풍,KOSDAQ,0.0
008290,원풍물산,KOSDAQ,0.0
101160,월덱스,KOSDAQ,0.0
336060,웨이버스,KOSDAQ,0.0
095270,웨이브일렉트로,KOSDAQ,0.0
289930,웨이비스,KOSDAQ,0.0
065950,웰크론,KOSDAQ,0.0
076080,웰크론한텍,KOSDAQ,0.0
043590,웰킵스하이텍,KOSDAQ,0.0
196700,웹스,KOSDAQ,0.0
069080,웹젠,KOSDAQ,0.0
053580,웹케시,KOSDAQ,0.0
479960,위너스,KOSDAQ,0.0
071460,위니아,KOSDAQ,0.0
377460,위니아에이드,KOSDAQ,0.0
044340,위닉스,KOSDAQ,0.0
330350,위더스제약,KOSDAQ,0.0
348350,위드텍,KOSDAQ,0.0
112040,위메이드,KOSDAQ,0.0
101730,위메이드맥스,KOSDAQ,0.0
123420,위메이드플레이,KOSDAQ,0.0
065370,위세아이텍,KOSDAQ,0.0
038620,위즈코프,KOSDAQ,0.0
299900,위지윅스튜디오,KOSDAQ,0.0
036090,위지트,KOSDAQ,0.0
459100,위츠,KOSDAQ,0.0
136540,윈스테크넷,KOSDAQ,0.0
097800,윈팩,KOSDAQ,0.0
192390,윈하이텍,KOSDAQ,0.0
335870,윙스풋,KOSDAQ,0.0
900340,윙입푸드,KOSDAQ,0.0
036200,유니셈,KOSDAQ,0.0
018000,유니슨,KOSDAQ,0.0
203450,유니온바이오메트릭스,KOSDAQ,0.0
011320,유니크,KOSDAQ,0.0
086390,유니테스트,KOSDAQ,0.0
241690,유니테크노,KOSDAQ,0.0
142210,유니트론텍,KOSDAQ,0.0
389680,유디엠텍,KOSDAQ,0.0
088340,유라클,KOSDAQ,0.0
048430,유라테크,KOSDAQ,0.0
206650,유바이오로직스,KOSDAQ,0.0
089850,유비벨록스,KOSDAQ,0.0
084440,유비온,KOSDAQ,0.0
032620,유비케어,KOSDAQ,0.0
264450,유비쿼스,KOSDAQ,0.0
078070,유비쿼스홀딩스,KOSDAQ,0.0
024800,유성티엔에스,KOSDAQ,0.0
054930,유신,KOSDAQ,0.0
069330,유아이디,KOSDAQ,0.0
049520,유아이엘,KOSDAQ,0.0
444920,유안타제11호스팩,KOSDAQ,0.0
446150,유안타제12호스팩,KOSDAQ,0.0
449020,유안타제13호스팩,KOSDAQ,0.0
450940,유안타제14호스팩,KOSDAQ,0.0
473050,유안타제15호스팩,KOSDAQ,0.0
474490,유안타제16호스팩,KOSDAQ,0.0
493790,유안타제17호스팩,KOSDAQ,0.0
263770,유에스티,KOSDAQ,0.0
388720,유일로보틱스,KOSDAQ,0.0
340930,유일에너테크,KOSDAQ,0.0
023410,유진기업,KOSDAQ,0.0
056080,유진로봇,KOSDAQ,0.0
468760,유진스팩10호,KOSDAQ,0.0
488060,유진스팩11호,KOSDAQ,0.0
442130,유진스팩9호,KOSDAQ,0.0
084370,유진테크,KOSDAQ,0.0
240600,유진테크놀로지,KOSDAQ,0.0
221800,유투바이오,KOSDAQ,0.0
179900,유티아이,KOSDAQ,0.0
263050,유틸렉스,KOSDAQ,0.0
191410,육일씨엔에쓰,KOSDAQ,0.0
372170,윤성에프앤씨,KOSDAQ,0.0
146060,율촌,KOSDAQ,0.0
072770,율호,KOSDAQ,0.0
039020,이건홀딩스,KOSDAQ,0.0
067920,이글루,KOSDAQ,0.0
044960,이글벳,KOSDAQ,0.0
303530,이노뎁,KOSDAQ,0.0
296640,이노룰스,KOSDAQ,0.0
302430,이노메트리,KOSDAQ,0.0
462350,이노스페이스,KOSDAQ,0.0
274400,이노시뮬레이션,KOSDAQ,0.0
073490,이노와이어리스,KOSDAQ,0.0
215790,이노인스트루먼트,KOSDAQ,0.0
344860,이노진,KOSDAQ,0.0
088390,이녹스,KOSDAQ,0.0
272290,이녹스첨단소재,KOSDAQ,0.0
053350,이니텍,KOSDAQ,0.0
452400,이닉스,KOSDAQ,0.0
264850,이랜시스,KOSDAQ,0.0
054210,이랜텍,KOSDAQ,0.0
009730,이렘,KOSDAQ,0.0
065440,이루온,KOSDAQ,0.0
424870,이뮨온시아,KOSDAQ,0.0
115610,이미지스,KOSDAQ,0.0
478110,이베스트스팩6호,KOSDAQ,0.0
131400,이브이첨단소재,KOSDAQ,0.0
351330,이삭엔지니어링,KOSDAQ,0.0
080010,이상네트웍스,KOSDAQ,0.0
086890,이수앱지스,KOSDAQ,0.0
047560,이스트소프트,KOSDAQ,0.0
900110,이스트아시아홀딩스,KOSDAQ,0.0
239340,이스트에이드,KOSDAQ,0.0
067010,이씨에스,KOSDAQ,0.0
456070,이엔셀,KOSDAQ,0.0
102710,이엔에프테크놀로지,KOSDAQ,0.0
041520,이엘씨,KOSDAQ,0.0
063760,이엘피,KOSDAQ,0.0
123570,이엠넷,KOSDAQ,0.0
083470,이엠앤아이,KOSDAQ,0.0
095190,이엠코리아,KOSDAQ,0.0
091120,이엠텍,KOSDAQ,0.0
039030,이오테크닉스,KOSDAQ,0.0
294090,이오플로우,KOSDAQ,0.0
088290,이원컴포텍,KOSDAQ,0.0
353810,이지바이오,KOSDAQ,0.0
099750,이지케어텍,KOSDAQ,0.0
377330,이지트로닉스,KOSDAQ,0.0
035810,이지홀딩스,KOSDAQ,0.0
092130,이크레더블,KOSDAQ,0.0
096040,이트론,KOSDAQ,0.0
134060,이퓨쳐,KOSDAQ,0.0
001840,이화공영,KOSDAQ,0.0
024810,이화전기,KOSDAQ,0.0
041830,인바디,KOSDAQ,0.0
352940,인바이오,KOSDAQ,0.0
079950,인베니아,KOSDAQ,0.0
389470,인벤티지랩,KOSDAQ,0.0
277410,인산가,KOSDAQ,0.0
060150,인선이엔티,KOSDAQ,0.0
033230,인성정보,KOSDAQ,0.0
450520,인스웨이브,KOSDAQ,0.0
465480,인스피언,KOSDAQ,0.0
037330,인지디스플레,KOSDAQ,0.0
100030,인지소프트,KOSDAQ,0.0
211050,인카금융서비스,KOSDAQ,0.0
083640,인콘,KOSDAQ,0.0
064090,인크레더블버즈,KOSDAQ,0.0
216050,인크로스,KOSDAQ,0.0
049070,인탑스,KOSDAQ,0.0
119610,인터로조,KOSDAQ,0.0
017250,인터엠,KOSDAQ,0.0
051370,인터플렉스,KOSDAQ,0.0
064290,인텍플러스,KOSDAQ,0.0
189300,인텔리안테크,KOSDAQ,0.0
287840,인투셀,KOSDAQ,0.0
150840,인트로메딕,KOSDAQ,0.0
048530,인트론바이오,KOSDAQ,0.0
115310,인포바인,KOSDAQ,0.0
039290,인포뱅크,KOSDAQ,0.0
071200,인피니트헬스케어,KOSDAQ,0.0
101930,인화정공,KOSDAQ,0.0
333430,일승,KOSDAQ,0.0
068330,일신바이오,KOSDAQ,0.0
178780,일월지엠엘,KOSDAQ,0.0
019540,일지테크,KOSDAQ,0.0
094820,일진파워,KOSDAQ,0.0
950140,잉글우드랩,KOSDAQ,0.0
049550,잉크테크,KOSDAQ,0.0
389020,자람테크놀로지,KOSDAQ,0.0
254120,자비스,KOSDAQ,0.0
043910,자연과환경,KOSDAQ,0.0
234920,자이글,KOSDAQ,0.0
289220,자이언트스텝,KOSDAQ,0.0
174880,장원테크,KOSDAQ,0.0
049630,재영솔루텍,KOSDAQ,0.0
417840,저스템,KOSDAQ,0.0
110020,전진바이오팜,KOSDAQ,0.0
208140,정다운,KOSDAQ,0.0
040420,정상제이엘에스,KOSDAQ,0.0
045510,정원엔시스,KOSDAQ,0.0
217190,제너셈,KOSDAQ,0.0
095700,제넥신,KOSDAQ,0.0
072520,제넨바이오,KOSDAQ,0.0
122310,제노레이,KOSDAQ,0.0
361390,제노코,KOSDAQ,0.0
225220,제놀루션,KOSDAQ,0.0
123330,제닉,KOSDAQ,0.0
381620,제닉스,KOSDAQ,0.0
159580,제로투세븐,KOSDAQ,0.0
147830,제룡산업,KOSDAQ,0.0
033100,제룡전기,KOSDAQ,0.0
079370,제우스,KOSDAQ,0.0
054950,제이브이엠,KOSDAQ,0.0
023440,제이스코홀딩스,KOSDAQ,0.0
090470,제이스텍,KOSDAQ,0.0
137950,제이씨케미칼,KOSDAQ,0.0
033320,제이씨현시스템,KOSDAQ,0.0
417500,제이아이테크,KOSDAQ,0.0
204270,제이앤티씨,KOSDAQ,0.0
127120,제이에스링크,KOSDAQ,0.0
026040,제이에스티나,KOSDAQ,0.0
452160,제이엔비,KOSDAQ,0.0
126880,제이엔케이글로벌,KOSDAQ,0.0
322510,제이엘케이,KOSDAQ,0.0
033050,제이엠아이,KOSDAQ,0.0
094970,제이엠티,KOSDAQ,0.0
418550,제이오,KOSDAQ,0.0
420570,제이투케이바이오,KOSDAQ,0.0
089790,제이티,KOSDAQ,0.0
052670,제일바이오,KOSDAQ,0.0
412540,제일엠앤에스,KOSDAQ,0.0
199820,제일일렉트릭,KOSDAQ,0.0
038010,제일테크노스,KOSDAQ,0.0
080220,제주반도체,KOSDAQ,0.0
216080,제테마,KOSDAQ,0.0
337930,젝시믹스,KOSDAQ,0.0
229000,젠큐릭스,KOSDAQ,0.0
082270,젬백스,KOSDAQ,0.0
044060,조광ILI,KOSDAQ,0.0
034940,조아제약,KOSDAQ,0.0
067000,조이시티,KOSDAQ,0.0
033340,좋은사람들,KOSDAQ,0.0
036930,주성엔지니어링,KOSDAQ,0.0
072020,중앙백신,KOSDAQ,0.0
000440,중앙에너비스,KOSDAQ,0.0
051980,중앙첨단소재,KOSDAQ,0.0
228760,지노믹트리,KOSDAQ,0.0
314130,지놈앤컴퍼니,KOSDAQ,0.0
389030,지니너스,KOSDAQ,0.0
263860,지니언스,KOSDAQ,0.0
303030,지니틱스,KOSDAQ,0.0
036180,지더블유바이텍,KOSDAQ,0.0
208350,지란지교시큐리티,KOSDAQ,0.0
144510,지씨셀,KOSDAQ,0.0
358570,지아이이노베이션,KOSDAQ,0.0
382480,지아이텍,KOSDAQ,0.0
382800,지앤비에스 에코,KOSDAQ,0.0
051160,지어소프트,KOSDAQ,0.0
053050,지에스이,KOSDAQ,0.0
119850,지엔씨에너지,KOSDAQ,0.0
065060,지엔코,KOSDAQ,0.0
204840,지엘팜텍,KOSDAQ,0.0
311320,지오엘리먼트,KOSDAQ,0.0
388050,지투파워,KOSDAQ,0.0
018120,진로발효,KOSDAQ,0.0
109820,진매트릭스,KOSDAQ,0.0
086060,진바이오텍,KOSDAQ,0.0
036890,진성티이씨,KOSDAQ,0.0
363250,진시스템,KOSDAQ,0.0
007370,진양제약,KOSDAQ,0.0
285800,진영,KOSDAQ,0.0
085660,차바이오텍,KOSDAQ,0.0
261780,차백신연구소,KOSDAQ,0.0
351870,차이커뮤니케이션,KOSDAQ,0.0
094850,참좋은여행,KOSDAQ,0.0
004650,창해에탄올,KOSDAQ,0.0
278280,천보,KOSDAQ,0.0
362320,청담글로벌,KOSDAQ,0.0
066360,체리부로,KOSDAQ,0.0
047820,초록뱀미디어,KOSDAQ,0.0
094360,칩스앤미디어,KOSDAQ,0.0
016920,카스,KOSDAQ,0.0
284620,카이노스메드,KOSDAQ,0.0
293490,카카오게임즈,KOSDAQ,0.0
140430,카티스,KOSDAQ,0.0
042000,카페24,KOSDAQ,0.0
313760,캐리,KOSDAQ,0.0
317530,캐리소프트,KOSDAQ,0.0
071850,캐스텍코리아,KOSDAQ,0.0
210120,캔버스엔,KOSDAQ,0.0
050110,캠시스,KOSDAQ,0.0
452300,캡스톤파트너스,KOSDAQ,0.0
451760,컨텍,KOSDAQ,0.0
900310,컬러레이,KOSDAQ,0.0
078340,컴투스,KOSDAQ,0.0
063080,컴투스홀딩스,KOSDAQ,0.0
307930,컴퍼니케이,KOSDAQ,0.0
079190,케스피온,KOSDAQ,0.0
263700,케어랩스,KOSDAQ,0.0
214370,케어젠,KOSDAQ,0.0
221980,케이디켐,KOSDAQ,0.0
038530,케이바이오,KOSDAQ,0.0
192250,케이사인,KOSDAQ,0.0
431190,케이쓰리아이,KOSDAQ,0.0
115500,케이씨에스,KOSDAQ,0.0
089150,케이씨티,KOSDAQ,0.0
025880,케이씨피드,KOSDAQ,0.0
093320,케이아이엔엑스,KOSDAQ,0.0
093640,케이알엠,KOSDAQ,0.0
073010,케이에스피,KOSDAQ,0.0
105330,케이엔더블유,KOSDAQ,0.0
053080,케이엔솔,KOSDAQ,0.0
199430,케이엔알시스템,KOSDAQ,0.0
432470,케이엔에스,KOSDAQ,0.0
272110,케이엔제이,KOSDAQ,0.0
039420,케이엘넷,KOSDAQ,0.0
083550,케이엠,KOSDAQ,0.0
032500,케이엠더블유,KOSDAQ,0.0
225430,케이엠제약,KOSDAQ,0.0
102370,케이옥션,KOSDAQ,0.0
068100,케이웨더,KOSDAQ,0.0
106080,케이이엠텍,KOSDAQ,0.0
036030,케이티알파,KOSDAQ,0.0
064820,케이프,KOSDAQ,0.0
024880,케이피에프,KOSDAQ,0.0
042040,케이피엠테크,KOSDAQ,0.0
054410,케이피티유,KOSDAQ,0.0
258610,케일럼,KOSDAQ,0.0
274090,켄코아에어로스페이스,KOSDAQ,0.0
089010,켐트로닉스,KOSDAQ,0.0
220260,켐트로스,KOSDAQ,0.0
052400,코나아이,KOSDAQ,0.0
402030,코난테크놀로지,KOSDAQ,0.0
391710,코닉오토메이션,KOSDAQ,0.0
046070,코다코,KOSDAQ,0.0
047770,코데즈컴바인,KOSDAQ,0.0
080530,코디,KOSDAQ,0.0
104540,코렌텍,KOSDAQ,0.0
027050,코리아나,KOSDAQ,0.0
190650,코리아에셋투자증권,KOSDAQ,0.0
123410,코리아에프티,KOSDAQ,0.0
036690,코맥스,KOSDAQ,0.0
049430,코메론,KOSDAQ,0.0
183300,코미코,KOSDAQ,0.0
041960,코미팜,KOSDAQ,0.0
089890,코세스,KOSDAQ,0.0
360350,코셈,KOSDAQ,0.0
082660,코스나인,KOSDAQ,0.0
222040,코스맥스엔비티,KOSDAQ,0.0
241710,코스메카코리아,KOSDAQ,0.0
355150,코스텍시스,KOSDAQ,0.0
166480,코아스템켐온,KOSDAQ,0.0
045970,코아시아,KOSDAQ,0.0
196450,코아시아씨엠,KOSDAQ,0.0
384470,코어라인소프트,KOSDAQ,0.0
029960,코엔텍,KOSDAQ,0.0
102940,코오롱생명과학,KOSDAQ,0.0
950160,코오롱티슈진,KOSDAQ,0.0
033290,코웰패션,KOSDAQ,0.0
056360,코위버,KOSDAQ,0.0
282880,코윈테크,KOSDAQ,0.0
121850,코이즈,KOSDAQ,0.0
448710,코츠테크놀로지,KOSDAQ,0.0
126730,코칩,KOSDAQ,0.0
015710,코콤,KOSDAQ,0.0
052330,코텍,KOSDAQ,0.0
322780,코퍼스코리아,KOSDAQ,0.0
200130,콜마비앤에이치,KOSDAQ,0.0
294570,쿠콘,KOSDAQ,0.0
317690,퀀타매트릭스,KOSDAQ,0.0
227100,퀀텀온,KOSDAQ,0.0
432720,퀄리타스반도체,KOSDAQ,0.0
365270,큐라클,KOSDAQ,0.0
348080,큐라티스,KOSDAQ,0.0
060280,큐렉소,KOSDAQ,0.0
372320,큐로셀,KOSDAQ,0.0
051780,큐로홀딩스,KOSDAQ,0.0
115180,큐리언트,KOSDAQ,0.0
445680,큐리옥스바이오시스템즈,KOSDAQ,0.0
182360,큐브엔터,KOSDAQ,0.0
405100,큐알티,KOSDAQ,0.0
066310,큐에스아이,KOSDAQ,0.0
016600,큐캐피탈,KOSDAQ,0.0
355390,크라우드웍스,KOSDAQ,0.0
096240,크레버스,KOSDAQ,0.0
040350,크레오에스지,KOSDAQ,0.0
110790,크리스에프앤씨,KOSDAQ,0.0
900250,크리스탈신소재,KOSDAQ,0.0
045520,크린앤사이언스,KOSDAQ,0.0
214150,클래시스,KOSDAQ,0.0
466100,클로봇,KOSDAQ,0.0
237880,클리오,KOSDAQ,0.0
139670,키네마스터,KOSDAQ,0.0
475430,키스트론,KOSDAQ,0.0
487720,키움제10호스팩,KOSDAQ,0.0
489480,키움제11호스팩,KOSDAQ,0.0
446840,키움제8호스팩,KOSDAQ,0.0
054780,키이스트,KOSDAQ,0.0
256940,킵스파마,KOSDAQ,0.0
219130,타이거일렉,KOSDAQ,0.0
336680,탑런토탈솔루션,KOSDAQ,0.0
360070,탑머티리얼,KOSDAQ,0.0
065130,탑엔지니어링,KOSDAQ,0.0
134580,탑코미디어,KOSDAQ,0.0
023160,태광,KOSDAQ,0.0
323280,태성,KOSDAQ,0.0
053620,태양,KOSDAQ,0.0
044490,태웅,KOSDAQ,0.0
124560,태웅로직스,KOSDAQ,0.0
191420,테고사이언스,KOSDAQ,0.0
073640,테라사이언스,KOSDAQ,0.0
066700,테라젠이텍스,KOSDAQ,0.0
095610,테스,KOSDAQ,0.0
064520,테크엘,KOSDAQ,0.0
089030,테크윙,KOSDAQ,0.0
054450,텔레칩스,KOSDAQ,0.0
200230,텔콘RF제약,KOSDAQ,0.0
393210,토마토시스템,KOSDAQ,0.0
475960,토모큐브,KOSDAQ,0.0
215480,토박스코리아,KOSDAQ,0.0
051360,토비스,KOSDAQ,0.0
045340,토탈소프트,KOSDAQ,0.0
108230,톱텍,KOSDAQ,0.0
079970,투비소프트,KOSDAQ,0.0
199800,툴젠,KOSDAQ,0.0
417790,트루엔,KOSDAQ,0.0
290090,트윔,KOSDAQ,0.0
